CountryNameAr,CountryNameEn,CityNameAr,CityNameEn,Population
"بنغلاديش","Bangladesh","بابنا","Pabna",190317
"بنغلاديش","Bangladesh","منطقة نوجام","Naogaon",150025
"بنغلاديش","Bangladesh","سيدفور، بنغلاديش","Saidpur",127104
"بنغلاديش","Bangladesh","ناحية فريدبور","Faridpur",121632
"بنغلاديش","Bangladesh","فولغازي","Fulgazi",119558
"بنغلاديش","Bangladesh","شات خيرا","Satkhira",113322
"بنغلاديش","Bangladesh","ناحية نتركونا","Netrakona",91936
"بنغلاديش","Bangladesh","شيفا","Bhola",87243
"بنغلاديش","Bangladesh","باتواخالي","Patuakhali",65000
"بنغلاديش","Bangladesh","فيروزبور","Pirojpur",60056
"بنغلاديش","Bangladesh","جوبالجانج","Gopalganj",51346
"بنغلاديش","Bangladesh","سيتاكندو","Sitakund",36650
"بنغلاديش","Bangladesh","داغن بويا","Daganbhuiya",33574
"بنغلاديش","Bangladesh","لوهاغارا","Lohagara",30815
"بنغلاديش","Bangladesh","منطقة ميرزابور","Mirzapur",28602
"بنغلاديش","Bangladesh","دولت خان، بهولا","Daulatkhan",27514
"بنغلاديش","Bangladesh","سوناغازي","Sonagazi",20810
"بربادوس","Barbados","بورتلاند","Bridgetown",110000
"بيلاروسيا","Belarus","مينسك","Minsk",1992862
"بيلاروسيا","Belarus","غوميل","Homyel'",501102
"بيلاروسيا","Belarus","غرودنو","Hrodna",361115
"بيلاروسيا","Belarus","فيتيبسك","Vitsyebsk",358395
"بيلاروسيا","Belarus","موجيلوف","Mahilyow",353110
"بيلاروسيا","Belarus","بريست","Brest",344470
"بيلاروسيا","Belarus","بابرويسك","Babruysk",207351
"بيلاروسيا","Belarus","بارانافيتشي","Baranavichy",171361
"بيلاروسيا","Belarus","بينسك","Pinsk",124295
"بيلاروسيا","Belarus","مازير","Mazyr",105152
"بيلاروسيا","Belarus","ليدا","Lida",103916
"بيلاروسيا","Belarus","أورشا","Orsha",102759
"بيلاروسيا","Belarus","ساليهورسك","Salihorsk",97818
"بيلاروسيا","Belarus","مالادزيشنا","Maladzyechna",89068
"بيلاروسيا","Belarus","بولوتسك","Polatsk",79579
"بيلاروسيا","Belarus","جلوبين","Zhlobin",76844
"بيلاروسيا","Belarus","سلوتسك","Slutsk",60056
"بيلاروسيا","Belarus","كوبرين","Kobryn",52635
"بيلاروسيا","Belarus","سلونيم","Slonim",48907
"بيلاروسيا","Belarus","فاوكافيسك","Vawkavysk",41510
"بيلاروسيا","Belarus","دزيارجينسك","Dzyarzhynsk",29796
"بيلاروسيا","Belarus","أسيبوفيتشي","Asipovichy",29103
"بيلاروسيا","Belarus","هوركي","Horki",28961
"بيلاروسيا","Belarus","خوينيكي","Khoyniki",13167
"بيلاروسيا","Belarus","باران","Baran",10245
"بيلاروسيا","Belarus","تشاتشيرسك","Chachersk",8927
"بلجيكا","Belgium","مدينة بروكسل","Brussels",1249597
"بلجيكا","Belgium","أنتويرب","Antwerp",565039
"بلجيكا","Belgium","خنت","Gent",265086
"بلجيكا","Belgium","شارلوروا","Charleroi",204322
"بلجيكا","Belgium","لييج","Liege",195278
"بلجيكا","Belgium","شيربيك","Schaarbeek",132799
"بلجيكا","Belgium","أندرلخت","Anderlecht",120887
"بلجيكا","Belgium","نامور","Namur",114007
"بلجيكا","Belgium","الست","Aalst",88854
"بلجيكا","Belgium","مِشِلين","Mechelen",86921
"بلجيكا","Belgium","لا لوفيير","La Louviere",80986
"بلجيكا","Belgium","سينت نيكلاس","Sint-Niklaas",80167
"بلجيكا","Belgium","كورتريك","Kortrijk",77741
"بلجيكا","Belgium","هَسِلت","Hasselt",77651
"بلجيكا","Belgium","أوستند","Ostend",71557
"بلجيكا","Belgium","طرناي","Tournai",69554
"بلجيكا","Belgium","غِنْك","Genk",66110
"بلجيكا","Belgium","روسلاريه","Roeselare",64495
"بلجيكا","Belgium","سيراين","Seraing",64270
"بلجيكا","Belgium","لاكن","Laeken",60295
"بلجيكا","Belgium","غابة","Forest",56581
"بلجيكا","Belgium","فيرفيا","Verviers",55198
"بلجيكا","Belgium","بيفيرن","Beveren",50281
"بلجيكا","Belgium","إيتربيك","Etterbeek",48473
"بلجيكا","Belgium","برغرهت","Borgerhout",45769
"بلجيكا","Belgium","دَندَرمُند","Dendermonde",45673
"بلجيكا","Belgium","مركسيم","Merksem",44808
"بلجيكا","Belgium","دينز","Deinze",44315
"بلجيكا","Belgium","تُرَنْهَوت","Turnhout",44136
"بلجيكا","Belgium","فيلفورد","Vilvoorde",44015
"بلجيكا","Belgium","نيكولاس بيترس بيرشم","Berchem",43180
"بلجيكا","Belgium","هوبوكين (أنتويرب)","Hoboken",41220
"بلجيكا","Belgium","سانت تروند","Sint-Truiden",40672
"بلجيكا","Belgium","هيرستال","Herstal",39958
"بلجيكا","Belgium","هاله","Halle",39096
"بلجيكا","Belgium","مول","Mol",37022
"بلجيكا","Belgium","تينان","Tienen",36581
"بلجيكا","Belgium","شاتليه","Chatelet",36101
"بلجيكا","Belgium","زافينتيم","Zaventem",35184
"بلجيكا","Belgium","شوتان","Schoten",34462
"بلجيكا","Belgium","وافر","Wavre",34305
"بلجيكا","Belgium","لُمِل","Lommel",34044
"بلجيكا","Belgium","بينشي","Binche",33598
"بلجيكا","Belgium","كنوكه- هايست","Knokke-Heist",33097
"بلجيكا","Belgium","اودانارد","Oudenaarde",31866
"بلجيكا","Belgium","وفلجم","Wevelgem",31412
"بلجيكا","Belgium","تونغيرين","Tongeren",31142
"بلجيكا","Belgium","أرلُون","Arlon",30818
"بلجيكا","Belgium","واترلو","Waterloo",30174
"بلجيكا","Belgium","أنس","Ans",28238
"بلجيكا","Belgium","هاريل بيك","Harelbeke",27886
"بلجيكا","Belgium","فيلبروك","Willebroek",26223
"بلجيكا","Belgium","مورتسيل","Mortsel",26157
"بلجيكا","Belgium","توبيز","Tubize",25914
"بلجيكا","Belgium","لناكن","Lanaken",25818
"بيلز","Belize","مدينة بليز","Belize City",38500
"بيلز","Belize","مقاطعة أورانج ووك","Orange Walk",13750
"بيلز","Belize","سان بيدرو","San Pedro",11767
"بيلز","Belize","دانغريغا","Dangriga",10217
"بيلز","Belize","بونتا غوردا","Punta Gorda",5026
"بيلز","Belize","بلموبان","Belmopan",4000
"بنن","Benin","كوتونو","Cotonou",679012
"بنن","Benin","أبومي كالافي","Abomey-Calavi",655965
"بنن","Benin","دجوغو","Djougou",237040
"بنن","Benin","شورو","Tchaourou",221108
"بنن","Benin","باراكو","Parakou",206667
"بنن","Benin","مالانفيل","Malanville",168641
"بنن","Benin","بورتو نوفو","Porto-Novo",133168
"بنن","Benin","دسا زومه","Dassa-Zoume",112118
"بنن","Benin","لوكوسا","Lokossa",106081
"بنن","Benin","ناتيتنغو","Natitingou",104010
"بنن","Benin","أويدا","Ouidah",91688
"بنن","Benin","أبوميه","Abomey",90195
"بنن","Benin","نيكي","Nikki",69970
"بنن","Benin","كاريماما","Karimama",66675
"بنن","Benin","جون","Cove",43554
"بنن","Benin","فيلم كوميدي","Come",33507
"بنن","Benin","زبابات","Sori",21735
"برمودا","Bermuda","هاميلتون","Hamilton",854
"بوتان","Bhutan","تيمفو","Thimphu",114551
"بوتان","Bhutan","وانغدو فودرانغ","Wangdue Phodrang",8954
"بوتان","Bhutan","بونخا","Punakha",6262
"بوتان","Bhutan","وسط جاكرتا","Jakar",6243
"بوتان","Bhutan","مقاطعة سامتسي","Samtse",4981
"بوتان","Bhutan","مقاطعة ترونغزا","Trongsa",2695
"بوتان","Bhutan","مقاطعة زيمغانغ","Zhemgang",2332
"بوليفيا","Bolivia","سانتا كروز دي لا سييرا","Santa Cruz de la Sierra",3151676
"بوليفيا","Bolivia","إل ألتو","El Alto",943000
"بوليفيا","Bolivia","إدارة كوتشابامبا","Cochabamba",856198
"بوليفيا","Bolivia","إدارة أورورو","Oruro",351802
"بوليفيا","Bolivia","لا باز","La Paz",321073
"بوليفيا","Bolivia","سوكري","Sucre",300000
"بوليفيا","Bolivia","تاريخا، بوليفيا","Tarija",268000
"بوليفيا","Bolivia","إدارة بوتوسي","Potosi",267907
"بوليفيا","Bolivia","إدارة أورورو","Oruro",246501
"بوليفيا","Bolivia","ساكابا","Sacaba",172466
"بوليفيا","Bolivia","كياكويو","Quillacollo",137182
"بوليفيا","Bolivia","ترينيداد","Trinidad",130657
"بوليفيا","Bolivia","كولكابيرهوا","Colcapirhua",48631
"بوليفيا","Bolivia","كوبيخا","Cobija",46267
"بوليفيا","Bolivia","غواياراميرين","Guayaramerin",36008
"بوليفيا","Bolivia","كاميري","Camiri",33838
"بوليفيا","Bolivia","كاميري","Camiri",33838
"بوليفيا","Bolivia","أويوني","Uyuni",26958
"بوليفيا","Bolivia","سان اغناسيو دي فيلاسكو","San Ignacio de Velasco",23569
"بوليفيا","Bolivia","توبيزا","Tupiza",23100
"بوليفيا","Bolivia","روريناباكوي","Rurrenabaque",19195
"بوليفيا","Bolivia","سان خوسيه دي تشيكيتوس","San Jose de Chiquitos",16942
"بوليفيا","Bolivia","بوناتا، بوليفيا","Punata",14742
"بوليفيا","Bolivia","فنتون هيوارث","Vinto",14180
"بوليفيا","Bolivia","أتشاكاتشي","Achacachi",8857
"بوليفيا","Bolivia","رييس","Reyes",8824
"بوليفيا","Bolivia","آيكويلي","Aiquile",7381
"بوليفيا","Bolivia","سان كارلوس، الفلبين","San Carlos",6353
"بوليفيا","Bolivia","سان خافيير","San Javier",6048
"بوليفيا","Bolivia","سان رامون","San Ramon",5385
"بوليفيا","Bolivia","بيتانزوس","Betanzos",4632
"بوليفيا","Bolivia","قلعة ساماي باتا","Samaipata",4398
"بوليفيا","Bolivia","ماغدالينا","Magdalena",4379
"بوليفيا","Bolivia","إنتري ريوس","Entre Rios",2800
"بوليفيا","Bolivia","تارابوكو","Tarabuco",2442
"بوليفيا","Bolivia","كيومي","Quime",2439
"بوليفيا","Bolivia","سوراتا","Sorata",2217
"بوليفيا","Bolivia","كويفو","Cuevo",1637
"البوسنة والهرسك","Bosnia and Herzevina","برتشكو","Brcko",39893
"بوتسوانا","Botswana","غابورون","Gaborone",235884
"بوتسوانا","Botswana","فرانسيس","Francistown",103417
"بوتسوانا","Botswana","موليبولول","Molepolole",67598
"بوتسوانا","Botswana","كانييه ويست","Kanye",48028
"بوتسوانا","Botswana","سيرووي","Serowe",47447
"بوتسوانا","Botswana","موتشودي","Mochudi",44339
"بوتسوانا","Botswana","ماهالابي","Mahalapye",41316
"بوتسوانا","Botswana","بالابيه","Palapye",36211
"بوتسوانا","Botswana","راموتسوا","Ramotswa",27760
"بوتسوانا","Botswana","لوباتس","Lobatse",26900
"بوتسوانا","Botswana","غانزي","Ghanzi",21420
"بوتسوانا","Botswana","غوانينغ","Jwaneng",18784
"بوتسوانا","Botswana","كاسان","Kasane",9008
"بوتسوانا","Botswana","تسابونغ","Tshabong",8939
"بوتسوانا","Botswana","سوا، بوتسوانا","Sowa Town",2914
"البرازيل","Brazil","ساو باولو","Sao Paulo",23086000
"البرازيل","Brazil","ريو دي جانيرو","Rio de Janeiro",12592000
"البرازيل","Brazil","بيلو هوريزونتي","Belo Horizonte",5328000
"البرازيل","Brazil","فورتاليزا","Fortaleza",4167996
"البرازيل","Brazil","سالبادور","Salvador",2417678
"البرازيل","Brazil","كوريتيبا","Curitiba",1773718
"البرازيل","Brazil","ريسيفي","Recife",1488920
"البرازيل","Brazil","بورتو أليغري","Porto Alegre",1332845
"البرازيل","Brazil","غوارولوس","Guarulhos",1324781
"البرازيل","Brazil","بليم","Belem",1280614
"البرازيل","Brazil","كامبيناس","Campinas",1213792
"البرازيل","Brazil","غويانيا","Goiania",1093007
"البرازيل","Brazil","ساو لويز","Sao Luis",1037775
"البرازيل","Brazil","ماسايو","Maceio",957916
"البرازيل","Brazil","ساو غونتشالو","Sao Goncalo",896744
"البرازيل","Brazil","جواو بيسوا","Joao Pessoa",833932
"البرازيل","Brazil","ساو برناردو دو كامبو","Sao Bernardo do Campo",810729
"البرازيل","Brazil","ناتاليا","Natal",751300
"البرازيل","Brazil","سانت أندري","Santo Andre",748919
"البرازيل","Brazil","سوروكابا","Sorocaba",723574
"البرازيل","Brazil","أراكاجو","Aracaju",664908
"البرازيل","Brazil","كامبو غراندي","Campo Grande",663621
"البرازيل","Brazil","أوساسكو","Osasco",652593
"البرازيل","Brazil","جابواتاو دوس غوارارابيس","Jaboatao dos Guararapes",581556
"البرازيل","Brazil","جويز دي فورا","Juiz de Fora",540756
"البرازيل","Brazil","ساو جوزيه دوس كامبوس","Sao Jose dos Campos",539313
"البرازيل","Brazil","كونتاجيم","Contagem",538017
"البرازيل","Brazil","ماكابا","Macapa",512902
"البرازيل","Brazil","كامبوس","Campos",511168
"البرازيل","Brazil","ريبيراو بريتو","Ribeirao Preto",504923
"البرازيل","Brazil","أوبيرلانديا","Uberlandia",501214
